T5_IfElseSwap_Org_EXM,LLaMaLoRa_IfElseSwap_Org_EXM,Llama3.3_70B_IfElseSwap_Org_EXM,gpt-3.5-turbo_IfElseSwap_Org_EXM,DeepSeek-V3_IfElseSwap_Org_EXM,IfElseSwap_org_pert_tokenEdit,IfElseSwap_pert_fix_tokenEdit,IfElseSwap_Pert_length,IfElseSwap_pos,IfElseSwap_Wpert_dist,IfElseSwap_pert_dist,IfElseSwap_org_tgt_tokenEdit,T5_EqualAssert_Org_EXM,LLaMaLoRa_EqualAssert_Org_EXM,Llama3.3_70B_EqualAssert_Org_EXM,gpt-3.5-turbo_EqualAssert_Org_EXM,DeepSeek-V3_EqualAssert_Org_EXM,EqualAssert_org_pert_tokenEdit,EqualAssert_pert_fix_tokenEdit,EqualAssert_Pert_length,EqualAssert_pos,EqualAssert_Wpert_dist,EqualAssert_pert_dist,EqualAssert_org_tgt_tokenEdit,T5_NullAssert_Org_EXM,LLaMaLoRa_NullAssert_Org_EXM,Llama3.3_70B_NullAssert_Org_EXM,gpt-3.5-turbo_NullAssert_Org_EXM,DeepSeek-V3_NullAssert_Org_EXM,NullAssert_org_pert_tokenEdit,NullAssert_pert_fix_tokenEdit,NullAssert_Pert_length,NullAssert_pos,NullAssert_Wpert_dist,NullAssert_pert_dist,NullAssert_org_tgt_tokenEdit,T5_TrueFalseAssert_Org_EXM,LLaMaLoRa_TrueFalseAssert_Org_EXM,Llama3.3_70B_TrueFalseAssert_Org_EXM,gpt-3.5-turbo_TrueFalseAssert_Org_EXM,DeepSeek-V3_TrueFalseAssert_Org_EXM,TrueFalseAssert_org_pert_tokenEdit,TrueFalseAssert_pert_fix_tokenEdit,TrueFalseAssert_Pert_length,TrueFalseAssert_pos,TrueFalseAssert_Wpert_dist,TrueFalseAssert_pert_dist,TrueFalseAssert_org_tgt_tokenEdit,T5_DeadException_Org_EXM,LLaMaLoRa_DeadException_Org_EXM,Llama3.3_70B_DeadException_Org_EXM,gpt-3.5-turbo_DeadException_Org_EXM,DeepSeek-V3_DeadException_Org_EXM,DeadException_org_pert_tokenEdit,DeadException_pert_fix_tokenEdit,DeadException_Pert_length,DeadException_pos,DeadException_Wpert_dist,DeadException_pert_dist,DeadException_org_tgt_tokenEdit,T5_DeadVariable_Org_EXM,LLaMaLoRa_DeadVariable_Org_EXM,Llama3.3_70B_DeadVariable_Org_EXM,gpt-3.5-turbo_DeadVariable_Org_EXM,DeepSeek-V3_DeadVariable_Org_EXM,DeadVariable_org_pert_tokenEdit,DeadVariable_pert_fix_tokenEdit,DeadVariable_Pert_length,DeadVariable_pos,DeadVariable_Wpert_dist,DeadVariable_pert_dist,DeadVariable_org_tgt_tokenEdit,T5_TryNcatchWrapper_Org_EXM,LLaMaLoRa_TryNcatchWrapper_Org_EXM,Llama3.3_70B_TryNcatchWrapper_Org_EXM,gpt-3.5-turbo_TryNcatchWrapper_Org_EXM,DeepSeek-V3_TryNcatchWrapper_Org_EXM,TryNcatchWrapper_org_pert_tokenEdit,TryNcatchWrapper_pert_fix_tokenEdit,TryNcatchWrapper_Pert_length,TryNcatchWrapper_pos,TryNcatchWrapper_Wpert_dist,TryNcatchWrapper_pert_dist,TryNcatchWrapper_org_tgt_tokenEdit,T5_IndependentLineSwap_Org_EXM,LLaMaLoRa_IndependentLineSwap_Org_EXM,Llama3.3_70B_IndependentLineSwap_Org_EXM,gpt-3.5-turbo_IndependentLineSwap_Org_EXM,DeepSeek-V3_IndependentLineSwap_Org_EXM,IndependentLineSwap_org_pert_tokenEdit,IndependentLineSwap_pert_fix_tokenEdit,IndependentLineSwap_Pert_length,IndependentLineSwap_pos,IndependentLineSwap_Wpert_dist,IndependentLineSwap_pert_dist,IndependentLineSwap_org_tgt_tokenEdit,T5_ReturnViaVariable_Org_EXM,LLaMaLoRa_ReturnViaVariable_Org_EXM,Llama3.3_70B_ReturnViaVariable_Org_EXM,gpt-3.5-turbo_ReturnViaVariable_Org_EXM,DeepSeek-V3_ReturnViaVariable_Org_EXM,ReturnViaVariable_org_pert_tokenEdit,ReturnViaVariable_pert_fix_tokenEdit,ReturnViaVariable_Pert_length,ReturnViaVariable_pos,ReturnViaVariable_Wpert_dist,ReturnViaVariable_pert_dist,ReturnViaVariable_org_tgt_tokenEdit,T5_defUseBreak_Org_EXM,LLaMaLoRa_defUseBreak_Org_EXM,Llama3.3_70B_defUseBreak_Org_EXM,gpt-3.5-turbo_defUseBreak_Org_EXM,DeepSeek-V3_defUseBreak_Org_EXM,defUseBreak_org_pert_tokenEdit,defUseBreak_pert_fix_tokenEdit,defUseBreak_Pert_length,defUseBreak_pos,defUseBreak_Wpert_dist,defUseBreak_pert_dist,defUseBreak_org_tgt_tokenEdit,T5_DataType_Org_EXM,LLaMaLoRa_DataType_Org_EXM,Llama3.3_70B_DataType_Org_EXM,gpt-3.5-turbo_DataType_Org_EXM,DeepSeek-V3_DataType_Org_EXM,DataType_org_pert_tokenEdit,DataType_pert_fix_tokenEdit,DataType_Pert_length,DataType_pos,DataType_Wpert_dist,DataType_pert_dist,DataType_org_tgt_tokenEdit,T5_RandomNames_Org_EXM,LLaMaLoRa_RandomNames_Org_EXM,Llama3.3_70B_RandomNames_Org_EXM,gpt-3.5-turbo_RandomNames_Org_EXM,DeepSeek-V3_RandomNames_Org_EXM,RandomNames_org_pert_tokenEdit,RandomNames_pert_fix_tokenEdit,RandomNames_Pert_length,RandomNames_pos,RandomNames_Wpert_dist,RandomNames_pert_dist,RandomNames_org_tgt_tokenEdit,T5_ShuffleNames_Org_EXM,LLaMaLoRa_ShuffleNames_Org_EXM,Llama3.3_70B_ShuffleNames_Org_EXM,gpt-3.5-turbo_ShuffleNames_Org_EXM,DeepSeek-V3_ShuffleNames_Org_EXM,ShuffleNames_org_pert_tokenEdit,ShuffleNames_pert_fix_tokenEdit,ShuffleNames_Pert_length,ShuffleNames_pos,ShuffleNames_Wpert_dist,ShuffleNames_pert_dist,ShuffleNames_org_tgt_tokenEdit
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,False,12.0,1.0,29.0,Before,1.0,1.0,1.0,False,True,True,True,False,9.0,1.0,26.0,Before,1.0,1.0,1.0,False,True,True,True,True,6.0,1.0,23.0,Surrounding,1.0,1.0,1.0,,,,,,,,,,,,,True,True,True,True,True,5.0,1.0,21.0,Surrounding,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,4.0,1.0,17.0,Overlap-Before,1.0,1.33,1.0,True,True,True,True,True,4.0,1.0,17.0,Overlap-Before,1.33,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,,12.0,1.0,35.0,Before,11.0,11.0,1.0,False,False,True,True,,9.0,1.0,32.0,Before,11.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,False,,1.0,1.0,23.0,Before,1.0,1.0,1.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,12.0,1.0,20.0,Before,1.0,1.0,1.0,False,True,,,,9.0,1.0,17.0,Before,1.0,1.0,1.0,False,True,,,,6.0,7.0,14.0,Surrounding,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,1.0,1.0,8.0,Before,1.0,1.0,1.0,,,,,,,,,,,,
False,,,,,2.0,6.0,32.0,Inside,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,12.0,6.0,42.0,Before,5.0,5.0,6.0,True,,,,,9.0,6.0,39.0,Before,5.0,5.0,6.0,True,,,,,6.0,6.0,36.0,Surrounding,7.5,6.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,6.0,6.0,34.0,Surrounding,3.33,3.67,6.0,True,,,,,2.0,6.0,30.0,Before,7.0,7.0,6.0,True,,,,,9.0,6.0,30.0,Overlap-Both,3.44,3.44,6.0,True,,,,,5.0,6.0,30.0,Surrounding,3.8,3.33,6.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,False,False,12.0,8.0,35.0,Before,7.0,7.0,8.0,False,,True,False,False,9.0,8.0,32.0,Before,7.0,7.0,8.0,True,,True,False,False,6.0,8.0,29.0,Surrounding,2.0,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,7.0,8.0,29.0,Overlap-Before,0.86,0.5,8.0,,,,,,,,,,,,,True,,True,False,True,5.0,8.0,23.0,Overlap-Before,2.6,2.6,8.0,False,,False,False,True,5.0,8.0,23.0,Overlap-Before,2.6,1.75,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,False,True,12.0,3.0,27.0,Before,4.0,4.0,3.0,True,True,,False,True,9.0,3.0,24.0,Before,4.0,4.0,3.0,True,True,,False,True,6.0,3.0,21.0,Surrounding,3.17,3.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,False,True,4.0,3.0,15.0,Overlap-Both,1.5,1.5,3.0,,,,,,,,,,,,
True,,,,,4.0,2.0,46.0,Surrounding,3.8,3.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,2.0,54.0,Before,7.0,7.0,2.0,False,,,,,9.0,2.0,51.0,Before,7.0,7.0,2.0,False,,,,,6.0,2.0,48.0,Surrounding,16.17,12.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,True,False,True,False,2.0,1.0,45.0,Surrounding,8.5,8.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,False,12.0,1.0,55.0,Surrounding,21.43,8.33,1.0,True,True,True,False,False,9.0,1.0,52.0,Surrounding,20.45,8.33,1.0,True,False,True,False,False,6.0,1.0,49.0,Surrounding,9.38,8.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,False,8.0,1.0,49.0,Surrounding,14.0,9.0,1.0,True,True,True,False,True,1.0,1.0,43.0,Before,29.0,29.0,1.0,True,False,False,False,False,6.0,1.0,43.0,Surrounding,12.5,12.5,1.0,True,False,True,True,False,6.0,1.0,43.0,Surrounding,12.5,12.5,1.0
True,True,,,False,2.0,7.0,23.0,Inside,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,False,12.0,5.0,33.0,Before,1.0,1.0,5.0,True,False,,,True,9.0,5.0,30.0,Before,1.0,1.0,5.0,True,True,,,True,6.0,5.0,27.0,Surrounding,8.5,5.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True,7.0,5.0,27.0,After,8.14,11.0,5.0,,,,,,,,,,,,,True,True,,,True,4.0,5.0,21.0,Surrounding,4.5,4.5,5.0,True,True,,,True,0.0,5.0,21.0,Overlap-Both,0.0,0.0,5.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,True,False,12.0,1.0,50.0,Surrounding,13.71,5.33,1.0,True,True,,True,False,9.0,1.0,47.0,Surrounding,13.09,5.33,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False,9.0,1.0,38.0,Overlap-Both,5.55,5.8,1.0,False,False,,True,False,6.0,1.0,38.0,Overlap-Both,4.62,4.71,1.0
True,,,,,2.0,2.0,32.0,Before,5.5,5.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,12.0,2.0,42.0,Before,15.0,15.0,2.0,True,,,,,9.0,2.0,39.0,Before,15.0,15.0,2.0,True,,,,,6.0,2.0,36.0,Surrounding,5.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,7.0,2.0,35.0,Overlap-Before,8.0,5.33,2.0,,,,,,,,,,,,,True,,,,,3.0,2.0,30.0,Overlap-Before,6.33,6.33,2.0,,,,,,,,,,,,
True,,,,,2.0,9.0,30.0,Inside,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,4.0,8.0,28.0,Overlap-Both,6.25,6.25,8.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,12.0,4.0,27.0,Before,5.0,5.0,4.0,False,False,,,,9.0,4.0,24.0,Before,5.0,5.0,4.0,False,True,,,,6.0,4.0,21.0,Surrounding,1.67,3.0,4.0,True,True,,,,4.0,4.0,15.0,After,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,3.0,4.0,15.0,Before,3.0,3.0,4.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,3.0,5.0,15.0,Surrounding,2.33,2.33,5.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,3.0,4.0,12.0,Overlap-Before,1.33,1.33,4.0,,,,,,,,,,,,
False,False,False,,False,19.0,18.0,51.0,Inside,0.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,True,12.0,15.0,61.0,Before,6.0,6.0,15.0,False,False,True,,True,9.0,15.0,58.0,Before,6.0,6.0,15.0,False,True,True,,True,6.0,15.0,55.0,Surrounding,22.67,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,True,10.0,15.0,54.0,Surrounding,8.7,11.83,15.0,,,,,,,,,,,,,False,False,True,,True,15.0,15.0,49.0,Overlap-Both,10.0,9.64,15.0,False,False,True,,True,12.0,15.0,49.0,Overlap-Both,9.09,9.4,15.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,2.0,39.0,Before,1.0,1.0,2.0,True,True,True,True,True,9.0,2.0,36.0,Before,1.0,1.0,2.0,True,False,True,True,True,6.0,2.0,33.0,Surrounding,14.33,9.0,2.0,True,True,True,True,True,10.0,2.0,27.0,After,1.0,1.0,2.0,,,,,,,,,,,,,True,True,True,False,True,8.0,2.0,34.0,After,9.88,15.5,2.0,,,,,,,,,,,,,False,False,False,False,False,7.0,2.0,27.0,Overlap-Both,5.22,5.75,2.0,False,False,False,False,False,0.0,2.0,27.0,Overlap-Both,0.0,0.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,12.0,2.0,23.0,After,1.0,1.0,2.0,False,False,,False,,9.0,2.0,20.0,After,1.0,1.0,2.0,True,False,,True,,6.0,2.0,17.0,After,5.17,3.5,2.0,,,,,,,,,,,,,True,True,,False,,5.0,6.0,15.0,After,3.4,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,2.0,2.0,11.0,Overlap-After,1.5,1.5,2.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,,,12.0,1.0,38.0,Before,2.0,2.0,1.0,True,True,False,,,9.0,1.0,35.0,Before,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,,,1.0,1.0,26.0,After,7.0,7.0,1.0,,,,,,,,,,,,
True,False,True,True,,2.0,1.0,32.0,After,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,True,,12.0,1.0,42.0,After,1.0,1.0,1.0,False,False,True,True,,9.0,1.0,39.0,After,1.0,1.0,1.0,False,True,True,True,,6.0,1.0,36.0,After,19.33,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,,6.0,1.0,30.0,Overlap-After,10.17,8.2,1.0,True,False,True,True,,7.0,1.0,30.0,Overlap-After,9.0,10.8,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,True,3.0,1.0,13.0,Overlap-After,2.0,2.0,1.0,,,,,,,,,,,,
,,,,,,,,,,,,False,False,False,,False,5.0,4.0,26.0,Before,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,True,6.0,7.0,21.0,Overlap-Both,2.5,2.5,7.0,True,True,True,,True,0.0,7.0,21.0,Overlap-Both,0.0,0.0,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,1.0,29.0,After,1.0,1.0,1.0,False,,,,,9.0,1.0,26.0,After,1.0,1.0,1.0,False,,,,,6.0,1.0,23.0,After,6.83,4.5,1.0,,,,,,,,,,,,,False,,,,,5.0,1.0,21.0,After,4.2,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,6.0,1.0,17.0,Overlap-After,2.17,1.6,1.0,False,,,,,6.0,1.0,17.0,Overlap-After,1.29,1.5,1.0
True,True,True,True,False,7.0,1.0,55.0,After,40.25,39.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,False,12.0,1.0,66.0,After,1.0,1.0,1.0,False,True,True,True,False,9.0,1.0,63.0,After,1.0,1.0,1.0,False,True,True,True,False,6.0,1.0,60.0,After,40.17,24.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,False,14.0,1.0,65.0,After,15.93,30.33,1.0,,,,,,,,,,,,,True,True,True,True,True,11.0,1.0,54.0,Overlap-After,21.27,21.4,1.0,True,True,True,True,True,11.0,1.0,54.0,Overlap-After,21.2,20.33,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,True,4.0,1.0,15.0,Overlap-After,3.0,3.0,1.0,True,True,,True,True,4.0,1.0,15.0,Overlap-After,3.0,4.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,12.0,1.0,27.0,After,1.0,1.0,1.0,True,True,True,True,True,9.0,1.0,24.0,After,1.0,1.0,1.0,True,True,True,True,True,6.0,1.0,21.0,After,6.83,4.5,1.0,,,,,,,,,,,,,True,True,True,False,True,5.0,2.0,19.0,After,4.2,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,2.0,1.0,15.0,Overlap-After,3.0,3.0,1.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,12.0,3.0,29.0,Before,1.0,1.0,3.0,True,True,True,True,,9.0,3.0,26.0,Before,1.0,1.0,3.0,True,True,True,True,,6.0,3.0,23.0,Surrounding,6.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,True,False,False,,9.0,2.0,27.0,Overlap-Both,0.57,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,,12.0,2.0,38.0,Before,11.0,11.0,2.0,True,True,False,True,,9.0,2.0,35.0,Before,11.0,11.0,2.0,True,True,True,True,,6.0,2.0,32.0,Surrounding,2.67,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,,3.0,2.0,26.0,Before,8.67,8.67,2.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,False,9.0,5.0,27.0,Overlap-Both,7.2,7.2,5.0,True,True,True,False,False,0.0,5.0,27.0,Surrounding,0.0,0.0,5.0
True,True,True,,True,2.0,18.0,49.0,Surrounding,2.0,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,,False,12.0,16.0,59.0,Before,15.0,15.0,16.0,False,False,True,,True,9.0,16.0,56.0,Before,15.0,15.0,16.0,False,True,True,,True,6.0,16.0,53.0,Surrounding,15.0,15.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,True,7.0,20.0,53.0,Overlap-Both,0.5,1.0,16.0,True,True,True,,True,2.0,16.0,47.0,Overlap-Before,11.0,11.0,16.0,False,True,True,,True,12.0,16.0,47.0,Overlap-Both,7.38,6.83,16.0,True,True,True,,True,4.0,16.0,47.0,Overlap-Both,4.33,4.33,16.0
False,,,,,2.0,6.0,24.0,Before,10.5,10.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,12.0,6.0,34.0,Before,16.0,16.0,6.0,False,,,,,9.0,6.0,31.0,Before,16.0,16.0,6.0,False,,,,,6.0,6.0,28.0,Surrounding,3.5,8.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,,True,12.0,3.0,53.0,Before,23.0,23.0,3.0,False,True,True,,True,9.0,3.0,50.0,Before,23.0,23.0,3.0,True,False,False,,False,6.0,9.0,47.0,Surrounding,6.33,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,True,10.0,3.0,49.0,Surrounding,12.8,7.67,3.0,,,,,,,,,,,,,False,True,True,,True,9.0,3.0,41.0,Overlap-Both,9.44,9.44,3.0,True,True,True,,True,5.0,3.0,41.0,Surrounding,12.2,12.2,3.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,12.0,2.0,48.0,Before,1.0,1.0,2.0,False,True,True,True,False,9.0,2.0,45.0,Before,1.0,1.0,2.0,True,True,True,True,True,6.0,2.0,42.0,Surrounding,15.17,9.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,False,False,12.0,4.0,46.0,Overlap-After,2.42,9.67,2.0,True,True,True,True,True,1.0,2.0,36.0,After,2.0,2.0,2.0,True,True,True,True,True,6.0,2.0,36.0,Overlap-After,7.83,7.83,2.0,True,True,True,True,True,0.0,2.0,36.0,Overlap-Both,0.0,0.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,True,,,12.0,1.0,27.0,Before,4.0,4.0,1.0,False,,True,,,9.0,1.0,24.0,Before,4.0,4.0,1.0,False,,True,,,6.0,1.0,21.0,Surrounding,1.5,2.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,3.0,1.0,15.0,Overlap-Before,1.67,1.67,1.0,,,,,,,,,,,,
False,False,False,,False,6.0,5.0,23.0,Overlap-Both,1.6,2.67,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,True,12.0,1.0,34.0,Before,7.0,7.0,1.0,True,True,True,,True,9.0,1.0,31.0,Before,7.0,7.0,1.0,True,True,True,,True,6.0,1.0,28.0,Surrounding,8.67,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,True,4.0,1.0,22.0,Surrounding,5.25,5.25,1.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,24.0,7.0,101.0,Before,1.0,1.0,2.0,,,,,,,,,,,,,True,False,True,True,True,12.0,2.0,89.0,Before,45.31,25.0,2.0,True,True,True,True,True,9.0,2.0,86.0,Before,44.2,25.0,2.0,True,False,True,True,True,6.0,2.0,83.0,Surrounding,22.14,23.67,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,10.0,2.0,84.0,Before,34.09,24.6,2.0,,,,,,,,,,,,,False,True,True,True,True,16.0,2.0,77.0,Overlap-Before,19.94,19.77,2.0,True,True,True,True,True,16.0,2.0,77.0,Overlap-Before,19.72,21.0,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,True,True,12.0,8.0,33.0,Before,11.0,11.0,8.0,False,False,True,False,True,9.0,8.0,30.0,Before,11.0,11.0,8.0,True,True,True,True,True,6.0,8.0,27.0,Surrounding,2.67,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,8.0,13.0,26.0,Overlap-Before,4.12,4.0,8.0,,,,,,,,,,,,,True,True,True,True,True,8.0,8.0,21.0,Overlap-Before,5.88,6.0,8.0,False,True,False,False,False,8.0,8.0,21.0,Overlap-Before,4.29,4.25,8.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,12.0,5.0,31.0,Before,1.0,1.0,5.0,True,,True,,True,9.0,5.0,28.0,Before,1.0,1.0,5.0,True,,True,,True,6.0,5.0,25.0,Surrounding,1.0,1.0,5.0,,,,,,,,,,,,,True,,True,,True,8.0,5.0,26.0,Surrounding,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,1.0,5.0,19.0,Before,3.0,3.0,5.0,,,,,,,,,,,,
